央视频道,#genre#
上虞文化影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
普陀电视台,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
庆元电视台,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
东阳影视生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
缙云新闻综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
龙泉电视台,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
江苏地区,#genre#
海门新闻综合,http://haimen-tv-hls.cm.jstv.com/haimen-tv/haimenxwzh.m3u8
海门教育人文,http://haimen-tv-hls.cm.jstv.com/haimen-tv/haimenjyrw.m3u8
海门经济生活,http://haimen-tv-hls.cm.jstv.com/haimen-tv/haimenjjzh.m3u8
大丰一套,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafengyt.m3u8
大丰二套,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8
如东1,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
涟水综合,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8
黑龙江地区,#genre#
哈尔滨新闻综合,https://rmplive.hljtv.com/live/haerbin.m3u8
哈尔滨新闻综合,https://stream.hrbtv.net/xwzh/sd/live.m3u8
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8
哈尔滨生活,https://stream.hrbtv.net/shpd/sd/live.m3u8
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8
哈尔滨资讯,https://stream.hrbtv.net/zxpd/sd/live.m3u8
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8
哈尔滨影视,https://stream.hrbtv.net/yspd/sd/live.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
伊春综合,https://masterpull.hljtv.com/live/vQtnS3vX.m3u8
伊春综合,https://rmplive.hljtv.com/live/yichun.m3u8
漠河综合,https://masterpull.hljtv.com/live/rlVvbTZN.m3u8
大庆新闻综合,https://masterpull.hljtv.com/live/4WdrZLCq.m3u8
东宁综合,https://masterpull.hljtv.com/live/UQdxnsw8.m3u8
黑河新闻综合,https://masterpull.hljtv.com/live/iyoENgSP.m3u8
鹤岗综合,https://masterpull.hljtv.com/live/rApKWXbX.m3u8
鹤岗综合,https://rmplive.hljtv.com/live/hegang.m3u8
富锦综合,https://masterpull.hljtv.com/live/wOBN3GqO.m3u8
尚志电视台,https://masterpull.hljtv.com/live/EQnKvoc9.m3u8
佳木斯新闻综合,https://masterpull.hljtv.com/live/l9wQtsVs.m3u8
齐齐哈尔新闻综合,https://masterpull.hljtv.com/live/dUi8b96l.m3u8
齐齐哈尔新闻综合,https://rmplive.hljtv.com/live/qiqihaer.m3u8
七台河新闻综合,https://masterpull.hljtv.com/live/9FZ7k2XF.m3u8
七台河新闻综合,https://rmplive.hljtv.com/live/qitaihe.m3u8
勃利综合,https://masterpull.hljtv.com/live/6rx9bifO.m3u8
绥化新闻综合,https://masterpull.hljtv.com/live/v4o2g1hs.m3u8
绥化新闻综合,https://rmplive.hljtv.com/live/suihua.m3u8
安达综合,https://masterpull.hljtv.com/live/FsGxlDZQ.m3u8
海伦市综合,https://masterpull.hljtv.com/live/VFNlgeFO.m3u8
大兴安岭新闻综合,https://masterpull.hljtv.com/live/H2kVyS15.m3u8
大兴安岭新闻综合,https://rmplive.hljtv.com/live/daxinganling.m3u8
陕西地区,#genre#
陕西新闻资讯,http://gxlive.snrtv.com/sx1-SD.m3u8
陕西都市青春,http://gxlive.snrtv.com/sx2-SD.m3u8
陕西银龄,http://gxlive.snrtv.com/sx3-SD.m3u8
陕西秦腔,http://gxlive.snrtv.com/sx5-SD.m3u8
陕西体育休闲,http://gxlive.snrtv.com/sx7-SD.m3u8
农林卫视,http://gxlive.snrtv.com/nlws-SD.m3u8
陕西西部电影,http://gxlive.snrtv.com/sx8-SD.m3u8
重庆地区,#genre#
万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8
四川地区,#genre#
泸州3,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
云南地区,#genre#
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8
砚山县电视台,http://live.ynurl.com/video/s10020-ystv-zb/index.m3u8
西畴县电视台,http://live.ynurl.com/video/s10060-XCTV/index.m3u8
马关县电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
广南县电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
盈江综合,http://live.ynurl.com/video/s10016-yjtv1hd/index.m3u8
开远综合,http://live.ynurl.com/video/s10044-KYTV/index.m3u8
绿春综合,http://live.ynurl.com/video/s10042-LCTV/index.m3u8
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8
建水综合,http://live.ynurl.com/video/s10045-JSTV/index.m3u8
石屏综合,http://live.ynurl.com/video/s10059-SPTV/index.m3u8
蒙自电视台,http://live.ynurl.com/video/s10019-mzdst/index.m3u8
昌宁县电视台,http://live.ynurl.com/video/s10047-cntv/index.m3u8
福建地区,#genre#
海峡卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/51/20230724/01.m3u8?&HlsSubType=&encrypt=
龙岩综合,http://stream.lytv.net.cn/2/sd/live.m3u8
河南地区,#genre#
济源综合,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8
济源综合,http://live.dxhmt.cn:9081/tv/19001-1.m3u8
兰考综合,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
兰考综合,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
伊川综合,http://tvpull.dxhmt.cn:9081/tv/10329-1.m3u8
伊川综合,http://live.dxhmt.cn:9081/tv/10329-1.m3u8
长垣综合,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
长垣综合,http://live.dxhmt.cn:9081/tv/10728-1.m3u8
开封新闻,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8
开封新闻,http://live.dxhmt.cn:9081/tv/10200-2.m3u8
开封文化旅游,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8
开封文化旅游,http://live.dxhmt.cn:9081/tv/10200-3.m3u8
内黄综合,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8
内黄综合,http://live.dxhmt.cn:9081/tv/10527-1.m3u8
新县电视台,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
新县电视台,http://live.dxhmt.cn:9081/tv/11523-1.m3u8
淇县电视台,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
淇县电视台,http://live.dxhmt.cn:9081/tv/10622-1.m3u8
汤阴综合,http://tvpull.dxhmt.cn:9081/tv/10523-1.m3u8
汤阴综合,http://live.dxhmt.cn:9081/tv/10523-1.m3u8
新乡县综合,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
新乡县综合,http://live.dxhmt.cn:9081/tv/10721-1.m3u8
舞钢综合,http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8
舞钢综合,http://live.dxhmt.cn:9081/tv/10481-1.m3u8
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8
灵宝新闻综合,http://live.dxhmt.cn:9081/tv/11282-1.m3u8
淮滨综合,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
淮滨综合,http://live.dxhmt.cn:9081/tv/11527-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
光山综合,http://live.dxhmt.cn:9081/tv/11522-1.m3u8
滑县TV1,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
滑县TV1,http://live.dxhmt.cn:9081/tv/10526-1.m3u8
滑县TV2,http://tvpull.dxhmt.cn:9081/tv/10526-2.m3u8
滑县TV2,http://live.dxhmt.cn:9081/tv/10526-2.m3u8
清丰电视台,http://tvpull.dxhmt.cn:9081/tv/10922-1.m3u8
清丰电视台,http://live.dxhmt.cn:9081/tv/10922-1.m3u8
通许综合,http://tvpull.dxhmt.cn:9081/tv/10222-1.m3u8
通许综合,http://live.dxhmt.cn:9081/tv/10222-1.m3u8
沈丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/11624-1.m3u8
沈丘新闻综合,http://live.dxhmt.cn:9081/tv/11624-1.m3u8
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8
桐柏新闻综合,http://live.dxhmt.cn:9081/tv/11330-1.m3u8
夏邑综合,http://tvpull.dxhmt.cn:9081/tv/11426-1.m3u8
夏邑综合,http://live.dxhmt.cn:9081/tv/11426-1.m3u8
平兴新闻综合,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8
平兴新闻综合,http://live.dxhmt.cn:9081/tv/11723-1.m3u8
偃师新闻,http://tvpull.dxhmt.cn:9081/tv/10381-1.m3u8
偃师新闻,http://live.dxhmt.cn:9081/tv/10381-1.m3u8
上街电视台,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
上街电视台,http://live.dxhmt.cn:9081/tv/10106-1.m3u8
沁阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
沁阳新闻综合,http://live.dxhmt.cn:9081/tv/10882-1.m3u8
项城电视台,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
项城电视台,http://live.dxhmt.cn:9081/tv/11681-1.m3u8
汝阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10326-1.m3u8
汝阳新闻综合,http://live.dxhmt.cn:9081/tv/10326-1.m3u8
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
新安新闻综合,http://live.dxhmt.cn:9081/tv/10323-1.m3u8
罗山电视台,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
罗山电视台,http://live.dxhmt.cn:9081/tv/11521-1.m3u8
潢川电视台,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
潢川电视台,http://live.dxhmt.cn:9081/tv/11526-1.m3u8
上蔡1,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8
上蔡1,http://live.dxhmt.cn:9081/tv/11722-1.m3u8
确山电视台1,http://live.dxhmt.cn:9081/tv/11725-1.m3u8
荥阳1,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8
荥阳1,http://live.dxhmt.cn:9081/tv/10182-1.m3u8
温县融媒,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
温县融媒,http://live.dxhmt.cn:9081/tv/10825-1.m3u8
建安新闻,http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8
建安新闻,http://live.dxhmt.cn:9081/tv/11003-1.m3u8
封丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
封丘新闻综合,http://live.dxhmt.cn:9081/tv/10727-1.m3u8
林州电视台,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8
林州电视台,http://live.dxhmt.cn:9081/tv/10581-1.m3u8
鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
鄢陵综合,http://live.dxhmt.cn:9081/tv/11024-1.m3u8
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
邓州新闻,http://live.dxhmt.cn:9081/tv/11381-1.m3u8
社旗电视台,http://tvpull.dxhmt.cn:9081/tv/11327-1.m3u8
社旗电视台,http://live.dxhmt.cn:9081/tv/11327-1.m3u8
镇平新闻综合,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
镇平新闻综合,http://live.dxhmt.cn:9081/tv/11324-1.m3u8
孟州1,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
孟州1,http://live.dxhmt.cn:9081/tv/10883-1.m3u8
郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
郏县综合,http://live.dxhmt.cn:9081/tv/10425-1.m3u8
浚县电视台,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
浚县电视台,http://live.dxhmt.cn:9081/tv/10621-1.m3u8
舞阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
舞阳新闻综合,http://live.dxhmt.cn:9081/tv/11121-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
渑池新闻综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8
武陟新闻综合,http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
武陟新闻综合,http://live.dxhmt.cn:9081/tv/10823-1.m3u8
新郑1,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
新郑1,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
辉县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8
辉县新闻综合,http://live.dxhmt.cn:9081/tv/10782-1.m3u8
永城新闻,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
永城新闻,http://live.dxhmt.cn:9081/tv/11481-1.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
杞县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
杞县新闻综合,http://live.dxhmt.cn:9081/tv/10221-1.m3u8
林颖综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
林颖综合,http://live.dxhmt.cn:9081/tv/11122-1.m3u8
宝丰1,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
宝丰1,http://live.dxhmt.cn:9081/tv/10421-1.m3u8
新密新闻频道,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
新密新闻频道,http://live.dxhmt.cn:9081/tv/10183-2.m3u8
山东地区,#genre#
菏泽2,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
甘肃地区,#genre#
嘉峪关综合,https://play.kankanlive.com/live/1658978094528926.m3u8
嘉峪关公共,https://play.kankanlive.com/live/1658978141553927.m3u8
金昌综合,http://play.kankanlive.com/live/1660096574549900.m3u8
金昌综合,http://play.kankanlive.com/live/1660096574549900.flv
张掖新闻,http://play.kankanlive.com/live/1675849013180979.m3u8
张掖新闻,http://play.kankanlive.com/live/1675849013180979.flv
定西综合,https://play.kankanlive.com/live/1675303871634928.m3u8
定西综合,http://play.kankanlive.com/live/1675303871634928.flv
定西文旅生活,http://play.kankanlive.com/live/1675303983674929.m3u8
定西文旅生活,http://play.kankanlive.com/live/1675303983674929.flv
天祝电视台,https://play.kankanlive.com/live/1656487214793905.m3u8
泰安综合,http://play.kankanlive.com/live/1680577080200944.m3u8
泰安综合,http://play.kankanlive.com/live/1680577080200944.flv
静宁新闻综合,https://play.kankanlive.com/live/1658194434596952.m3u8
景泰电视台,https://play.kankanlive.com/live/1624439143745981.m3u8
西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8
古浪综合,http://play.kankanlive.com/live/1647934328544907.m3u8
古浪综合,http://play.kankanlive.com/live/1647934328544907.flv
永昌电视台,https://play.kankanlive.com/live/1652755738635915.m3u8
陇西电视台,https://play.kankanlive.com/live/1669881644081970.m3u8
平川电视台,http://play.kankanlive.com/live/1658907556249918.m3u8
平川电视台,http://play.kankanlive.com/live/1658907556249918.flv
岷县电视台,http://play.kankanlive.com/live/1672715401874967.m3u8
岷县电视台,http://play.kankanlive.com/live/1672715401874967.flv
庄浪电视台,https://play.kankanlive.com/live/1655107221272926.m3u8
金川电视台,http://play.kankanlive.com/live/1657360567739997.m3u8
金川电视台,http://play.kankanlive.com/live/1657360567739997.flv
安定电视台,https://play.kankanlive.com/live/1672881652415978.m3u8
安定电视台,http://play.kankanlive.com/live/1672881652415978.flv
靖远电视台,https://play.kankanlive.com/live/1658390970673988.m3u8
天祝电视台,https://play.kankanlive.com/live/1656487214793905.m3u8
天祝电视台,http://play.kankanlive.com/live/1656487214793905.m3u8
天祝电视台,http://play.kankanlive.com/live/1656487214793905.flv
靖远电视台,https://play.kankanlive.com/live/1658390970673988.m3u8
通渭电视台,http://play.kankanlive.com/live/1661761962676984.m3u8
通渭电视台,http://play.kankanlive.com/live/1661761962676984.flv
秦安电视台,https://play.kankanlive.com/live/1680577080200944.m3u8
秦安电视台,http://play.kankanlive.com/live/1680577080200944.flv
超清频道,#genre#
CCTV4超清,http://txycdn.video.qq.com/1755787503.m3u8?time=1787784960&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgICh2yh7HV3XNJliFzEhvADFBla1hfK82vVAQq8M8CVCYEPalmCAIdtxfi64SV7a1sxkBcKjxrK6wpMhj6zeS45c9xlZKhnxAqMrmlPgI1keuG8RRaOPBRIw7MuZ3snafMviYgwEkzSeXZGdhctoy0hiYcCqCQYXnnauMb56Y46okdbUNK2fUlToufRVU6IaHjgDacEIGh7BFJT2XO4armFw5bHpHrrqSb7dB3jFRvGLzAZH12aYM60o6pVlk3USrZGjWyqtL5q8xo11PbuG_4ydXemO0-fikpmaHeWp4g1zwpaLO586YATl9_PdzDyYrLyDzQnzEU-jCnHN7Nk0mn7tFpOKG_q3pEX4lDcnfMvPBRwhYMRDhQ008KqXERnGvzos5kyTBFXKAeKbTqs98_htSxcgBaMKFrxAtWq9owlgo1oO94BHi-PN8_1DQt03ulH-Ymo2CpCU6VtSuL81mxBiE3OH_sCPDF63mY5MLAOWaStRIjmxlgKqrn2oe7LEceBtwyXrkDY2DvPUMsus_FMJpwIZC2ab33lkVNcPR8IO4gICj&drmtype=0
CCTV5超清,http://txycdn.video.qq.com/1369718503.m3u8?time=1787784904&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIMmvyjz3eZRiesgHR4WrGLJmdfBQs248dj92g-d31KqJEL4IakJ0w9XeN2be0UAbeEYBcMcQTx7kjnboqhm5Q_W9hrd16FBTmrXz9BfuBa-zj9FE_2U6d8NdW4vAmNZ5hIXoTreGQL9pYiI209iKOSQ4pgUNuObOsRyyfXbjs3gBpP4zGB3ETC_XK7T26PVOfcXJdKhSciAAdGfXUCvxvHwYYNzBDVSRPLLOsmcgu5uxIR_pxMQ4TT6vnEofYzq_5pl1QRUY_fIwzk0MpRyqTA56drF-ZMMZFbJemI6AM0tzpf7zm-OYXDdV1ouH_q4HM9OvQPgaQLrT5PumgNEtHA436MrEUg3Db8Twd4q3_XgSAeY5LdF8H4gLx5DEMPuFFaS3HiY3fMp4WgkYVecOnNd9KyA6pWJTjlwZ6Zre1bw9W6MRPAntDUepQK_qP8b3LN5dfH4yNYcJpjFva7BXB6QxOtEdxqUnl0mnh84T037v93WbySZW4Lhksb3IJ6JfqvGFVOkQ5sWJyeY-qDn_vO8LURyHbzssb5SCmYg5V2koAGQm&drmtype=0
CCTV8超清,http://txycdn.video.qq.com/1370436703.m3u8?time=1787784675&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIBYwE9w3ZqprPSvLaD5Q7NJRQPFH3PwzrIhPWQoOVhWyEEGrqVGi4b64bR7un-KkdlcBcO_xvd_9mK3s-a70rHD1ZtO2YfpGAkJ6aG3rfupr-XdP8gu_I-V3I2x31ZbQYVhxGHpXrt8ZSijxebzpJhd_EqLrYgzlju1oq37NUFcu7wrSkbistrihpyDFa_ehHTHFnmCxncbETY6WqR_WpkAIOzrCG1tEFAWZswtiD6IOYxAJw22fi82GxLWULI5uzN7jrO_k48jjF5BoiXO59hgn7RH3AziJmIuWdjSHkUCLlf8SYvZxW-z0I4ljON7-jnibhqTkzR4dSWFIL1yWu9mdf1p0ILNOOko7FpBear1fYB5tGx7vtVIVNykDSXvXRcV9CwafqYpPrKQOXAmGjX9b0M-j7LUGZPurHHq3MYN9-MkqcwgDgMNF5UkjQ9dengWZTAsWVWVtSahTmeRcX6RhIU81qVfW7pZj_k10rBF_XqyXfVQRFMdk1xJ78KdctVdjHPzMDYAZxP6PvRl3-Ya2YgS_rzxHr6SoKC5BzCgqqile&drmtype=0
CCTV11超清,http://txycdn.video.qq.com/1370781503.m3u8?time=1787784388&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIDnhv2y59prlvUgCfoudM9cYRmiuHYHA8VzWACHqmRzlEI4XigGx2mp1AqUReBCx3soBcPQmThWM2uk0iUHX9P7l1D_-477dBnHyp3c9GX9iFhm3rw-NzSYySjUXXV5OkMqlELlFc02x4o0kLTJ198TkZJC3n4yqpYri87yZY4OKF7gCkmRLxgcrL457c9ap2BOeXdrz15i7R1YGCp2R4uSWbcuFLOKFJTukp5RdqvtYruaGuk23qbdM5fd8c3ZVcLY_yva9PG-OSDK3wryHd8PUY1rWFcnHkNfWPCCv_iqbYoDf9h2JmKlusHklj8Q0NoEBzfB9Vco3U1wlsniBKW1NJUIRiLh_CbulhN-U33pN4ZqQ-O2cwqK79ccslGsc10lb0zrobAZlC012-gRJsYJ8yOHMo25xqR8qxg-iIBZribNYCJL64pzO1IrVrQL5waWIyxhLmZLzQtJu9TngorSTSROO2RvjUGtgY5aBLXD9OBIBmroL3Qtij_yw_GHUZMPT9GWixAm6Tn0p854q0wmdiwGhH3_PC2ENY2_qg8BIrSBi&drmtype=0
CCTV11超清,http://txycdn1.video.qq.com/1370781502.m3u8?time=1787784390&cdn=txycdn&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIGUpM7n9NWv3YAOGGzwUFqGjx857G8s3hIm_fLse-j2aEHaqs7wRO6Z1EgsJjWQ3LN0BcBKG0BbotqkPTYyO8AO7QYo53K7aAAq5Uq_QZ7h7U0F8N9t1-o2mRYTBlA0xqj1kGqPiMCMkAxynR9tYtzQkcH7jTXW_6yufehSdJKIBAbul8WRqmjzNI9qSPODjgf0WH45Y7g-L0QzboGZN5HD1ZBjsbRwDSnUosM-kGcciOUzX8Kc9NLa97mKGHdKQ6CjglF1KTBkTdnaAcYH8H2PaOP-__tSnU5rRTcIauNRyPxgzGTyHhJazCkf7hIPaWnIgRqNxiYm4oi1r9AI6dJmeYTAYwgUvJ_Aj74fIweYMJezHBdt8pmpATDCwgB0LE5x771XE3Kud8AKMD-fPUT1J341u2GmhtdGIJqkq28tH9UTdpWQE7dheVvIzcPhJlfo2iUckrpDXH3BrNGfASK7iRWCSGOd67Iz5l8aJ5oTPecNQgY8lwfu1IuRNnz5qWZKtyfO5BlD504Vv47crr_cG2yhbOPAGEw_m0NLSqyLOuq_A&drmtype=0
CCTV13超清,http://pull-hls-f26.douyincdn.com/media/stream-696306310906118828.m3u8?expire=6a94fae0&sign=29535db98692293a7e017b84974a9105&arch_hrchy=w1&major_anchor_level=common&exp_hrchy=w1&t_id=037-202608241154074B5B8723871F36F459E3-QwZkwi
CCTV14超清,http://txycdn.video.qq.com/1755770103.m3u8?time=1787784175&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgICs45KPf8v1nl8RZpV4NeXJEyPaRARl6FlCZmoEK_DIwEJc6oMbVuN7EvSaoUVLThLABcAAQPkc9vt9kyObtam5KklvoppTe-ZbgIWGT0X18kNhTy6d-uRuAe419VWmkn7gqZipGv-QU34cY8girs_EHLXnhb5fQXC8ehbAcEQWo8sj0oX4CZT0f4xPBlD8S1juv-v0wpvu9_j7yuiXCqwZmE-3xF1zvyPXtc00JR3qGONYJsybo9NVh6MIVcItrRxrv2AJ_X-zW-E5gYcHu5IgObEjivmS30AkPHFOqwfi2-1EtMP5aVpdyE_lmG0QCYee2Eljd_XskKy6Xy5x6rfdFNUfLMTKRuYdZEoKO-My7pHVQu8ZuSUW7Vy0vTNOOlPp0-k2pP2PmqAwR5w191X3d9aiJRgR_1x2TEwE4ZxlBeHa_x5EuaN-bFPZHW4ppuWQ_s9QbMwFAShKYBgs3Pecw2p_XWTIck2ullAuJP8vMPToszYCdU-DueqmZBKu3pCT-x95Ox9hCAMifzqCgw3qC1DOlpH5kPXtwsEM1UETj10Lp&drmtype=0
CCTV15超清,http://txycdn.video.qq.com/1370782103.m3u8?time=1787784117&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIIFtH98R-uT-ffAx0oQQ6ud9yp11W3DVLUF6EUwuJPoEEOlrZRAZQLsAVxryTX-l8rkBcOPuzA2cckHd6_sjj5e_imdtV193EThypIZfVTOakd2wzSWc1uswitWHyfDaOyJPIVc50SOxOiBQ8j0XZ418df9DAAdiwV4_fldDuK1jD9QqZ0ux3JNo16QueOw3pd_P9SCpzJ6REg4SO_J-1pZrhIcLpsECF4C660MCuHBkaKd2WlBQwrfv_X6GYHq058fKNdcwXtnyWDMJoaGPWgqEVd6gzKvLDR3leXLfro3Dwrz0ut5tmhRMo6M7N1aF7qLN_Law-yetXXJ_yZzIHIHC0v58UhrTSnXw8-qlN5e2KAR0dxWZo47OC6jJmRKlqeJqYW2ZWLLgefoZhkU8ozQTw522aUJavHufPAsHDmRrZpB9RVxL-sdMmvf-CHin4eq8q8dF_4Q-waRBq71GhRb55xZk4s0iG6eUNIv3XM3QXjg71rdnjOWOxJNJ2KQhIUMSQr4XRM1uipe0zFhQkT5SLjrCJxAf83ovMuvU28IRiaAK&drmtype=0
CCTV16超清,http://txycdn7.video.qq.com/1370437802.m3u8?time=1787784093&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIO0OjMuwV4w69bC8B966mZersIP7yG_H4OWD2V29FeD0ELtFo3To9CFg-Gw19bHaDUUBcAJSdAxbjOxl5_bKNmfPFa9sXr9laJr9gKg0ney44VAy6Nq6SHxuWvYQRxlo-RNdJrdCh2U9p-qT4u4OZewI1wWAxAn3RiU9rhi_CwuEaNap7Pd_o_WTTLprrDIYwxYJ6v5PfiOzJOqH2LjnOBiktEbDonpsAkm4ho53O5iu4GiO50cQe0rBEBiKGE2TNEbSzfuDM4ZIyv7EWTDBMcJ3qPzmKjZN2Ac3P9f31Zun8vucoQ0qgkj7SI-3gcrOtYGwx7u0hPL4PU9dew4PAO2dLH8KzSdBObi6AR6rjs4spGoZA8UYyfCD2L7BNGkuuVrXk-i2YIUMqvSf__gZ9LNxz3BH1defMjABnaHf6tlvKDmrbIpJcs9neIbTw8Y76eXRnMQQ_hdRyod_dqrlnjSScMGl9PfKcERssKPlJlfhwaaTuz6WVVyK3HrSoa_ZhrgeYfxZ-_bvDNG98_d7JBYpk1p94DVJZTzuCzacdIjfJw-S&drmtype=0
湖南卫视超清,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视超清,https://hlsbkmgsplive.miguvideo.com/wd-hunanhd-2500/01.m3u8?&HlsSubType=&encrypt=
湖南卫视超清,https://hlsbkmgsplive.miguvideo.com/wd-hunanhd-1200/01.m3u8?&HlsSubType=&encrypt=
浙江卫视超清,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
浙江卫视超清,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8
